Origin,Destination,Cost_FTL,Cost_LTL
FAC062,Nashville,1174.771002,93.88413411
FAC062,New Orleans,1869.544402,175.2392253
FAC062,New York,2704.689719,211.741202
FAC062,Oakland,5431.028375,463.1063707
FAC062,Oklahoma City,2133.766564,184.5889418
FAC062,Omaha,1708.324088,162.597972
FAC062,Philadelphia,2517.176181,195.8180494
FAC062,Phoenix,4352.323543,366.881558
FAC062,Portland,5419.119777,462.0440759
FAC062,Raleigh,2067.904298,181.1418087
FAC062,Sacramento,5270.986008,448.8299475
FAC062,San Antonio,2903.536601,262.2656039
FAC062,San Diego,5134.727656,436.675154
FAC062,San Francisco,5440.755799,463.9740962
FAC062,San Jose,5511.669069,470.2998453
FAC062,Seattle,5381.079204,458.6507037
FAC062,Tucson,4435.012434,374.2577399
FAC062,Tulsa,1947.372745,165.7801431
FAC062,Virginia Beach,2258.193289,200.8237693
FAC062,Washington,2377.829347,183.9850857
FAC062,Wichita,1813.534864,175.6401451
FAC063,Albuquerque,3673.072563,306.2896366
FAC063,Arlington,2672.019728,238.9034866
FAC063,Atlanta,1825.883893,170.1267604
FAC063,Austin,2991.304308,271.1221483
FAC063,Baltimore,2984.340281,235.4883864
FAC063,Boston,3651.763142,292.1641665
FAC063,Charlotte,1921.269323,181.2959996
FAC063,Chicago,936.1152218,66.87316028
FAC063,Cleveland,1442.966778,129.7036611
FAC063,Colorado Springs,2447.036891,254.1705335
FAC063,Columbus,1451.453784,130.75573
FAC063,Dallas,2637.745303,235.4448914
FAC063,Denver,2345.848351,241.6269661
FAC063,Detroit,1354.343287,118.7176865
FAC063,El Paso,4010.752942,382.0944243
FAC063,Fort Worth,2691.137507,240.832641
FAC063,Fresno,5268.389187,448.5983006
FAC063,Houston,3066.403767,278.7003535
FAC063,Indianapolis,1205.346555,100.2477041
FAC063,Jacksonville,2274.076681,222.6082819
FAC063,Kansas City,1637.016411,153.7585061
FAC063,Las Vegas,4450.236028,375.6157458
FAC063,Long Beach,5020.339858,426.4713021
FAC063,Los Angeles,4994.396163,424.15702
FAC063,Louisville,1373.230247,121.0589581
FAC063,Memphis,1612.132041,145.0973027
FAC063,Mesa,4645.261253,393.0127808
FAC063,Miami,2687.155957,270.9781564
FAC063,Milwaukee,801.0263499,50.12722872
FAC063,Minneapolis,1303.388229,112.4011786
FAC063,Nashville,1501.271468,132.1159881
FAC063,New Orleans,2123.042307,204.9227814
FAC063,New York,3148.483676,249.4270084
FAC063,Oakland,5216.426887,443.9630543
FAC063,Oklahoma City,2365.60122,207.9831263
FAC063,Omaha,1552.112875,143.2336657
FAC063,Philadelphia,3065.150967,242.3506156
FAC063,Phoenix,4614.658086,390.2828552
FAC063,Portland,5199.92958,442.4914281
FAC063,Raleigh,2598.03693,235.9744583
FAC063,Sacramento,5056.38452,429.686631
FAC063,San Antonio,3135.371257,285.6597884
FAC063,San Diego,5120.594648,435.4144328
FAC063,San Francisco,5226.154438,444.8307909
FAC063,San Jose,5297.067582,451.1565288
FAC063,Seattle,4864.911338,412.6064525
FAC063,Tucson,4697.346978,397.6590371
FAC063,Tulsa,2179.207513,189.1743388
FAC063,Virginia Beach,2788.32592,255.6564189
FAC063,Washington,3013.47554,237.9624753
FAC063,Wichita,1937.674228,191.0287501
FAC064,Albuquerque,4051.602284,340.0560113
FAC064,Arlington,2953.373649,267.2946066
FAC064,Atlanta,1728.263642,158.6958327
FAC064,Austin,3271.071977,299.3532013
FAC064,Baltimore,1866.542787,140.5679862
FAC064,Boston,2500.896033,194.4355824
FAC064,Charlotte,1474.370472,128.9659928
FAC064,Chicago,1311.964619,113.464328
FAC064,Cleveland,801.003752,50.12442744
FAC064,Colorado Springs,2873.535681,307.040318
FAC064,Columbus,1011.010011,76.15729302
FAC064,Dallas,2919.164758,263.8426243
FAC064,Denver,2772.347141,294.4967506
FAC064,Detroit,1050.167341,81.01132692
FAC064,El Paso,4321.335674,414.2186006
FAC064,Fort Worth,2976.831213,269.661684
FAC064,Fresno,5854.308849,500.8646928
FAC064,Houston,3267.498716,298.9926274
FAC064,Indianapolis,1267.246753,107.9209969
FAC064,Jacksonville,1971.625532,187.1925034
FAC064,Kansas City,1982.029705,196.5271585
FAC064,Las Vegas,5036.155565,427.8821267
FAC064,Long Beach,5606.25952,478.7376942
FAC064,Los Angeles,5580.315699,476.423401
FAC064,Louisville,1318.239138,114.242132
FAC064,Memphis,1744.537919,160.6014832
FAC064,Mesa,5023.790974,426.7791555
FAC064,Miami,2420.872011,239.7974078
FAC064,Milwaukee,1444.160988,129.8516981
FAC064,Minneapolis,1919.289087,188.7496851
FAC064,Nashville,1480.676376,129.704388
FAC064,New Orleans,2175.449775,211.0594792
FAC064,New York,2026.02699,154.110962
FAC064,Oakland,5802.346549,496.2294464
FAC064,Oklahoma City,2700.121976,241.739254
FAC064,Omaha,1978.611665,196.1034502
FAC064,Philadelphia,1947.353472,147.4302155
FAC064,Phoenix,4993.187682,424.0492186
FAC064,Portland,5790.437951,495.1671516
FAC064,Raleigh,1919.357095,165.7772824
FAC064,Sacramento,5642.304182,481.9530232
FAC064,San Antonio,3415.139037,313.8908525
FAC064,San Diego,5706.514184,487.6808138
FAC064,San Francisco,5812.074099,497.0971831
FAC064,San Jose,5882.987244,503.422921
FAC064,Seattle,5711.029492,488.0835974
FAC064,Tucson,5075.876573,431.4254006
FAC064,Tulsa,2513.728157,222.9304554
FAC064,Virginia Beach,1989.277542,173.0092902
FAC064,Washington,1895.678045,143.0420752
FAC064,Wichita,2280.028477,233.467781
FAC065,Albuquerque,2614.676498,211.8764477
FAC065,Arlington,1264.797828,96.90224621
FAC065,Atlanta,1832.544297,170.906666
FAC065,Austin,1256.674629,96.08254305
FAC065,Baltimore,4620.52858,374.4291595
FAC065,Boston,5686.157379,464.9195324
FAC065,Charlotte,2151.359694,208.2386303
FAC065,Chicago,2550.023837,266.9370354
FAC065,Cleveland,2829.945603,301.6367903
FAC065,Colorado Springs,2538.74101,265.5383899
FAC065,Columbus,2621.684937,275.8203125
FAC065,Dallas,1230.720004,93.46348985
FAC065,Denver,2459.299477,255.6906322
FAC065,Detroit,2850.778724,304.2193125
FAC065,El Paso,2247.370909,199.7043894
FAC065,Fort Worth,1284.563281,98.89675673
FAC065,Fresno,4407.46648,371.8005299
FAC065,Houston,800.0538433,50.00543327
FAC065,Indianapolis,2449.838385,254.5178132
FAC065,Jacksonville,1933.187245,182.6915391
FAC065,Kansas City,1973.939672,195.5242991
FAC065,Las Vegas,3741.486672,312.3924505
FAC065,Long Beach,3961.018737,331.9755943
FAC065,Los Angeles,3945.451766,330.5869578
FAC065,Louisville,2316.936725,238.0430136
FAC065,Memphis,1647.836762,149.2781778
FAC065,Mesa,3189.140538,263.1209522
FAC065,Miami,2346.266521,231.0614135
FAC065,Milwaukee,2665.37794,281.2365991
FAC065,Minneapolis,2620.743421,275.7035999
FAC065,Nashville,1913.565521,180.3939163
FAC065,New Orleans,1254.272676,103.1934513
FAC065,New York,5118.084856,416.6803196
FAC065,Oakland,4698.501665,397.7620398
FAC065,Oklahoma City,1603.143539,131.0443461
FAC065,Omaha,2226.827905,226.8729141
FAC065,Philadelphia,4888.400641,397.1761449
FAC065,Phoenix,3194.436363,263.5933611
FAC065,Portland,5625.783372,480.4793004
FAC065,Raleigh,3136.941564,291.7144132
FAC065,Sacramento,4723.786132,400.017516
FAC065,San Antonio,1153.463037,85.6675729
FAC065,San Diego,3789.100954,316.6398361
FAC065,San Francisco,4719.9205,399.6726861
FAC065,San Jose,4638.761221,392.4329517
FAC065,Seattle,5774.875253,493.7788963
FAC065,Tucson,2962.358592,242.8910898
FAC065,Tulsa,1693.125957,140.1243746
FAC065,Virginia Beach,3505.880923,329.874529
FAC065,Washington,4520.415741,365.9278426
FAC065,Wichita,1692.482716,160.6342385
FAC066,Albuquerque,3410.738019,282.8883394
FAC066,Arlington,2440.185072,215.5093021
FAC066,Atlanta,1499.383347,131.894897
FAC066,Austin,2759.469541,247.7279526
FAC066,Baltimore,2386.983144,184.7624018
FAC066,Boston,3272.762242,259.9804148
FAC066,Charlotte,1565.699695,139.660267
FAC066,Chicago,1071.789374,83.69164451
FAC066,Cleveland,1264.816431,107.6197286
FAC066,Colorado Springs,2488.133611,259.2649788
FAC066,Columbus,1060.046996,82.23603202
FAC066,Dallas,2405.910646,212.0507069
FAC066,Denver,2408.692078,249.417221
FAC066,Detroit,1259.288739,106.934503
FAC066,El Paso,3760.545087,356.214939
FAC066,Fort Worth,2459.302851,217.4384565
FAC066,Fresno,5282.522321,449.859033
FAC066,Houston,2802.807409,252.10113
FAC066,Indianapolis,800.2203749,50.02731818
FAC066,Jacksonville,1947.576215,184.3764279
FAC066,Kansas City,1515.536093,138.6995225
FAC066,Las Vegas,4540.273968,383.6474924
FAC066,Long Beach,5034.472866,427.7320232
FAC066,Los Angeles,5008.529171,425.4177412
FAC066,Louisville,968.6368325,70.90461498
FAC066,Memphis,1406.607018,121.0311726
FAC066,Mesa,4382.926709,369.6114836
FAC066,Miami,2360.655491,232.7463024
FAC066,Milwaukee,1203.985743,100.0790147
FAC066,Minneapolis,1679.113841,158.9770016
FAC066,Nashville,1174.771002,93.88413411
FAC066,New Orleans,1869.544402,175.2392253
FAC066,New York,2704.689719,211.741202
FAC066,Oakland,5431.028375,463.1063707
FAC066,Oklahoma City,2133.766564,184.5889418
FAC066,Omaha,1708.324088,162.597972
FAC066,Philadelphia,2517.176181,195.8180494
FAC066,Phoenix,4352.323543,366.881558
FAC066,Portland,5419.119777,462.0440759
FAC066,Raleigh,2067.904298,181.1418087
FAC066,Sacramento,5270.986008,448.8299475
FAC066,San Antonio,2903.536601,262.2656039
FAC066,San Diego,5134.727656,436.675154
FAC066,San Francisco,5440.755799,463.9740962
FAC066,San Jose,5511.669069,470.2998453
FAC066,Seattle,5381.079204,458.6507037
FAC066,Tucson,4435.012434,374.2577399
FAC066,Tulsa,1947.372745,165.7801431
FAC066,Virginia Beach,2258.193289,200.8237693
FAC066,Washington,2377.829347,183.9850857
FAC066,Wichita,1813.534864,175.6401451
FAC067,Albuquerque,4627.539502,391.4319293
FAC067,Arlington,3285.114992,300.7702668
FAC067,Atlanta,1661.736878,150.9058238
FAC067,Austin,3602.81332,332.8288615
FAC067,Baltimore,800.3184873,50.02704509
FAC067,Boston,1866.347903,140.5514372
FAC067,Charlotte,1346.715973,114.018179
FAC067,Chicago,1886.491453,184.6840139
FAC067,Cleveland,1395.394629,123.8065065
FAC067,Colorado Springs,3373.859659,369.0616449
FAC067,Columbus,1427.97159,127.8448226
FAC067,Dallas,3250.906101,297.3182845
FAC067,Denver,3294.418126,359.2138872
FAC067,Detroit,1624.694175,152.2310129
FAC067,El Paso,4679.36778,451.250558
FAC067,Fort Worth,3308.572556,303.1373442
FAC067,Fresno,6499.323678,558.4026116
FAC067,Houston,3391.187859,311.4739651
FAC067,Indianapolis,1686.479188,159.8900271
FAC067,Jacksonville,1768.757369,163.4374807
FAC067,Kansas City,2401.26214,248.4961886
FAC067,Las Vegas,5757.075325,492.1910711
FAC067,Long Beach,6251.274349,536.2756131
FAC067,Los Angeles,6225.330528,533.9613198
FAC067,Louisville,1703.507085,162.000845
FAC067,Memphis,1984.676584,188.7207276
FAC067,Mesa,5599.728192,478.1550734
FAC067,Miami,2218.003848,216.0423851
FAC067,Milwaukee,2018.687822,201.0713841
FAC067,Minneapolis,2493.81592,259.969371
FAC067,Nashville,1708.601233,156.393446
FAC067,New Orleans,2255.399298,220.4212376
FAC067,New York,1298.27538,92.31222442
FAC067,Oakland,6591.625619,566.6363163
FAC067,Oklahoma City,3209.099059,293.0995812
FAC067,Omaha,2553.138407,267.3231248
FAC067,Philadelphia,1068.591165,72.80804975
FAC067,Phoenix,5569.1249,475.4251366
FAC067,Portland,6579.717021,565.5740214
FAC067,Raleigh,1405.980039,112.6776945
FAC067,Sacramento,6431.583252,552.359893
FAC067,San Antonio,3741.757632,346.8495818
FAC067,San Diego,6338.968099,544.0982486
FAC067,San Francisco,6601.353044,567.5040417
FAC067,San Jose,6672.266314,573.8297908
FAC067,Seattle,6500.308562,558.4904672
FAC067,Tucson,5512.225738,470.3495023
FAC067,Tulsa,3022.705241,274.2907825
FAC067,Virginia Beach,1277.418977,99.38037375
FAC067,Washington,905.140672,58.92826716
FAC067,Wichita,2699.260912,285.4368112
FAC068,Albuquerque,4849.849629,411.2628874
FAC068,Arlington,3240.103123,296.2281678
FAC068,Atlanta,1663.245171,151.0824387
FAC068,Austin,3390.19541,311.3738181
FAC068,Baltimore,3688.763344,295.3061256
FAC068,Boston,4752.014236,385.5945729
FAC068,Charlotte,1747.168487,160.9095119
FAC068,Chicago,2814.001214,299.6602866
FAC068,Cleveland,2644.367605,278.6321089
FAC068,Colorado Springs,3945.442642,439.9164042
FAC068,Columbus,2551.356745,267.1022658
FAC068,Dallas,3206.025299,292.7894114
FAC068,Denver,3866.001108,430.0686465
FAC068,Detroit,2852.031761,304.3746419
FAC068,El Paso,4549.974771,437.8671873
FAC068,Fort Worth,3259.868577,298.2226783
FAC068,Fresno,6721.633805,578.2335697
FAC068,Houston,2936.413933,265.58322
FAC068,Indianapolis,2576.259767,270.1893024
FAC068,Jacksonville,1251.980044,102.9249936
FAC068,Kansas City,2972.845123,319.3509479
FAC068,Las Vegas,5976.659802,511.7788902
FAC068,Long Beach,6375.221779,547.3322227
FAC068,Los Angeles,6359.654808,545.9435862
FAC068,Louisville,2408.684576,249.4162911
FAC068,Memphis,2264.762875,221.5176737
FAC068,Mesa,5603.343455,478.4775694
FAC068,Miami,800.7560764,50.08853342
FAC068,Milwaukee,2946.197583,316.0476567
FAC068,Minneapolis,3420.82798,374.8839474
FAC068,Nashville,1989.814784,189.3223896
FAC068,New Orleans,1926.200644,181.873437
FAC068,New York,4183.941713,337.3553601
FAC068,Oakland,7057.882397,608.2282976
FAC068,Oklahoma City,3575.96188,330.1193118
FAC068,Omaha,3247.453922,353.392095
FAC068,Philadelphia,3954.257498,317.8511854
FAC068,Phoenix,5608.639405,478.9499895
FAC068,Portland,7533.560552,650.6607036
FAC068,Raleigh,2349.781632,210.2969298
FAC068,Sacramento,7046.011254,607.1693438
FAC068,San Antonio,3286.983707,300.9588367
FAC068,San Diego,6203.30387,531.9964533
FAC068,San Francisco,7079.301358,610.1389551
FAC068,San Jose,7009.502807,603.9126434
FAC068,Seattle,7648.315984,660.89735
FAC068,Tucson,5376.561634,458.2477182
FAC068,Tulsa,3548.079005,327.3056809
FAC068,Virginia Beach,2752.756482,251.9774026
FAC068,Washington,3587.728493,286.7265139
FAC068,Wichita,3270.843894,356.2915705
FAC069,Albuquerque,2460.152297,198.0922669
FAC069,Arlington,1162.713862,86.60106363
FAC069,Atlanta,2063.289636,197.9259908
FAC069,Austin,800.4784804,50.04828294
FAC069,Baltimore,4935.682181,401.1911679
FAC069,Boston,6001.310816,491.6815268
FAC069,Charlotte,2382.105034,235.2579551
FAC069,Chicago,2492.904687,259.8564124
FAC069,Cleveland,2834.63937,302.2186406
FAC069,Colorado Springs,2455.564701,255.2276606
FAC069,Columbus,2626.378613,276.4021515
FAC069,Dallas,1155.121821,85.83495899
FAC069,Denver,2376.123259,245.3799143
FAC069,Detroit,2855.472399,304.8011514
FAC069,El Paso,2001.825911,174.3071925
FAC069,Fort Worth,1144.627741,84.77601275
FAC069,Fresno,4150.020786,348.8353378
FAC069,Houston,1256.553336,96.07030349
FAC069,Indianapolis,2415.892469,250.3097983
FAC069,Jacksonville,2261.579691,221.1449361
FAC069,Kansas City,1890.763454,185.2135812
FAC069,Las Vegas,4039.660379,338.9907453
FAC069,Long Beach,3703.573169,309.0104134
FAC069,Los Angeles,3688.006197,307.6217769
FAC069,Louisville,2321.630492,238.6248639
FAC069,Memphis,1648.087943,149.3075901
FAC069,Mesa,2931.694845,240.1557601
FAC069,Miami,2674.658887,269.5148012
FAC069,Milwaukee,2605.27075,273.7855716
FAC069,Minneapolis,2537.567203,265.392882
FAC069,Nashville,1922.141704,181.3981518
FAC069,New Orleans,1582.665122,141.6468483
FAC069,New York,5433.238293,443.442314
FAC069,Oakland,4441.055971,374.7968477
FAC069,Oklahoma City,1502.161764,120.8543843
FAC069,Omaha,2143.651687,216.5621962
FAC069,Philadelphia,5203.554078,423.9381393
FAC069,Phoenix,2936.990795,240.6281802
FAC069,Portland,5511.516737,470.2862566
FAC069,Raleigh,3480.968794,327.297819
FAC069,Sacramento,4466.340563,377.0523351
FAC069,San Antonio,944.1982387,64.55088835
FAC069,San Diego,3531.65526,293.674644
FAC069,San Francisco,4462.474932,376.7075052
FAC069,San Jose,4381.315652,369.4677708
FAC069,Seattle,5660.608618,483.5858525
FAC069,Tucson,2704.913024,219.9259089
FAC069,Tulsa,1620.151683,132.7606195
FAC069,Virginia Beach,3849.908152,365.4579347
FAC069,Washington,4835.569341,392.6898509
FAC069,Wichita,1609.306406,150.3235092
FAC070,Albuquerque,2530.604798,204.3769136
FAC070,Arlington,3220.920144,294.292434
FAC070,Atlanta,3589.269333,376.6119012
FAC070,Austin,3214.339768,293.6284154
FAC070,Baltimore,8017.47738,662.889047
FAC070,Boston,8888.432389,736.8482376
FAC070,Charlotte,3908.084731,413.9438655
FAC070,Chicago,3883.552965,432.2444156
FAC070,Cleveland,4368.447089,492.3530218
FAC070,Colorado Springs,2503.729244,261.1982497
FAC070,Columbus,4214.084875,473.2179218
FAC070,Dallas,3245.32817,296.7554216
FAC070,Denver,2405.713278,249.047962
FAC070,Detroit,4279.823598,481.3670472
FAC070,El Paso,2205.2798,195.3508241
FAC070,Fort Worth,3188.387808,291.0096312
FAC070,Fresno,1511.690937,113.4856961
FAC070,Houston,3441.732673,316.5743876
FAC070,Indianapolis,3955.008763,441.1022429
FAC070,Jacksonville,3843.372357,406.3663141
FAC070,Kansas City,3295.19551,359.3102536
FAC070,Las Vegas,1475.045868,110.2168084
FAC070,Long Beach,1031.976342,70.69322336
FAC070,Los Angeles,1047.751953,72.10047144
FAC070,Louisville,3983.500636,444.6341619
FAC070,Memphis,3161.132289,326.4788243
FAC070,Mesa,1616.187162,122.80718
FAC070,Miami,4256.451632,454.7361886
FAC070,Milwaukee,3944.147976,439.7559145
FAC070,Minneapolis,3754.335487,416.2263158
FAC070,Nashville,3435.186049,358.569386
FAC070,New Orleans,3164.457868,326.8682358
FAC070,New York,8350.481661,691.1668878
FAC070,Oakland,1802.726122,139.447206
FAC070,Oklahoma City,3303.345176,302.6098549
FAC070,Omaha,3199.840694,347.4898482
FAC070,Philadelphia,8162.968123,675.2437352
FAC070,Phoenix,1622.374611,123.3591253
FAC070,Portland,3015.360199,247.6190465
FAC070,Raleigh,5756.111461,562.6202521
FAC070,Sacramento,1828.010588,141.7026822
FAC070,San Antonio,3093.139578,281.3982353
FAC070,San Diego,800.8070366,50.07199092
FAC070,San Francisco,1824.144957,141.3578523
FAC070,San Jose,1742.985677,134.1181179
FAC070,Seattle,3366.297964,278.9241077
FAC070,Tucson,1628.273607,123.8853395
FAC070,Tulsa,3486.60892,321.1028012
FAC070,Virginia Beach,6125.05082,600.7803679
FAC070,Washington,7917.364541,654.38773
FAC070,Wichita,3093.097289,334.2576868
